term	oddsratio	pvalue	qvalue	zscore	combined_score	shared	n_shared
IRF1	40.0	2.6647209880969786e-05	0.00018423823605874808	-2.6575622184967234	27.991640717902488	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CD80	19.607843137254903	7.063493486162578e-05	0.0003303146408438209	-2.912466243711002	27.83731073179241	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CYP2C9	44.44444444444444	0.0021745296240096457	0.004142881624409488	-4.513842424441689	27.674110175825913	['Sodalis', 'Salmonella']	2
C4B	31.25	9.510938830105581e-06	0.00013128179201309572	-2.352259739954693	27.199339246720385	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CCR7	27.77777777777778	1.5787035139885813e-05	0.00016189636100199696	-2.459518453039379	27.193226790212698	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
SP1	28.571428571428573	0.046571080152056916	0.06098819661460814	-8.745493699751506	26.82046605951811	['Azomonas']	1
GAPDH	10.75268817204301	0.0008812817175232219	0.0022006374538541037	-3.794185545125205	26.688806559134985	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CLDN4	60.0	8.802957073111251e-05	0.0003760997606651518	-2.8520701317823827	26.632168196099098	['Sodalis', 'Azomonas', 'Pseudomonas']	3
CXCL1	23.25581395348837	3.393414398900686e-05	0.00022494489262815887	-2.5104521180818193	25.835285808745876	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
IL15	29.41176470588235	1.2343682645806458e-05	0.00014392535484514837	-2.2762048612828063	25.726500780136714	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
FLT3	57.142857142857146	8.041455287458857e-06	0.00012166248823143636	-2.185486921442603	25.637729587258885	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CCR1	42.10526315789474	2.2379446866112968e-05	0.0001765642249682287	-2.364518608745895	25.31776987214745	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
IL17C	66.66666666666667	0.0011246172397418454	0.002568841510316187	-3.7208515304418035	25.26574477894715	['Azomonas', 'Pseudomonas']	2
RALA	88.88888888888889	1.954201615298398e-06	6.613429677036158e-05	-1.9194289726512317	25.231908894933362	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
GMPS	37.5	0.00028665828308085435	0.0008714953948982947	-3.0774401187089757	25.103355170763958	['Sodalis', 'Azomonas', 'Pseudomonas']	3
CD1B	54.54545454545455	0.00011129733488678356	0.00043241200200726184	-2.7557243389688897	25.08619982948507	['Sodalis', 'Borrelia', 'Salmonella']	3
DDX58	44.44444444444444	0.0021745296240096457	0.004142881624409488	-4.089758904339956	25.07407832812598	['Sodalis', 'Salmonella']	2
EEA1	45.45454545454545	1.924395336204101e-06	6.613429677036158e-05	-1.9036646517899434	25.053937737361796	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
TSPO	40.0	0.0025958023440091583	0.004789385673451618	-4.137626480686034	24.634847233076062	['Sodalis', 'Azomonas']	2
CDH1	40.0	0.0025958023440091583	0.004789385673451618	-4.124639295483637	24.557523355499832	['Azomonas', 'Pseudomonas']	2
IL13	25.641025641025642	2.2285669401760393e-05	0.0001765642249682287	-2.278970442818247	24.411343937016067	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
COCH	33.333333333333336	0.003541838312588534	0.006163469648158125	-4.261041270940456	24.045522004167577	['Azomonas', 'Pseudomonas']	2
GSTP1	75.0	5.146542064242484e-05	0.000270140942637381	-2.423660802341948	23.93268197589593	['Sodalis', 'Azomonas', 'Pseudomonas']	3
CDK9	80.0	0.0008479178507379393	0.002125579641421033	-3.3819006173671458	23.919259134753343	['Sodalis', 'Salmonella']	2
IL18	16.39344262295082	0.0001516792459340956	0.0005418319729756859	-2.698646165252233	23.73119945127205	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
TCF3	54.54545454545455	0.00011129733488678356	0.00043241200200726184	-2.6003701924227367	23.671963612355263	['Pseudomonas', 'Azomonas', 'Salmonella']	3
CD44	18.6046511627907	0.0003749117673124804	0.0010982608946784734	-2.9997393025329617	23.664402945182857	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
C5AR1	75.0	5.146542064242484e-05	0.000270140942637381	-2.3669162634019383	23.372352327866047	['Sodalis', 'Pseudomonas', 'Salmonella']	3
CYP11A1	100.0	1.3636105334638875e-06	6.262868378694854e-05	-1.7223054533697357	23.26038027509856	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
SOCS3	29.41176470588235	1.2343682645806458e-05	0.00014392535484514837	-2.040044551904977	23.057330492879693	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
ANXA2	52.63157894736842	1.0406317918289203e-06	6.262868378694854e-05	-1.6597291617703782	22.86390203014313	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
EPCAM	53.333333333333336	1.0106452106762422e-05	0.00013128179201309572	-1.9517337791359028	22.449498716534727	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CXCR5	20.0	0.06337943765822467	0.07844654170209521	-8.078645507278093	22.285879117177945	['Salmonella']	1
FAU	75.0	5.146542064242484e-05	0.000270140942637381	-2.248868167650743	22.206674552022367	['Pseudomonas', 'Azomonas', 'Salmonella']	3
VKORC1	25.0	0.0522126713937607	0.06661259465513518	-7.47175016915027	22.059819849111356	['Salmonella']	1
CEBPA	40.0	0.0025958023440091583	0.004789385673451618	-3.6666396471862712	21.83065774274461	['Azomonas', 'Pseudomonas']	2
CSTA	66.66666666666667	0.0011246172397418454	0.002568841510316187	-3.2054127862996875	21.765754614832908	['Sodalis', 'Salmonella']	2
ADA	88.88888888888889	1.954201615298398e-06	6.613429677036158e-05	-1.6444806127225646	21.617567303043657	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
SP9	12.5	0.095970126238325	0.11385385824952578	-9.15866845593098	21.46533905576253	['Pseudomonas']	1
A2M	200.0	6.99757097240936e-09	8.998876270518438e-06	-1.1168935307220922	20.972694725589772	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CD6	44.44444444444444	0.0021745296240096457	0.004142881624409488	-3.4088649773806976	20.89955653917542	['Sodalis', 'Salmonella']	2
CCL7	26.666666666666668	0.00521122158902302	0.008591834568568723	-3.957783104319828	20.80583219357824	['Sodalis', 'Borrelia']	2
ERBB2	32.0	5.729640175783946e-05	0.0002878248932053967	-2.1194572008334616	20.701316525958163	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CCR2	29.41176470588235	1.2343682645806458e-05	0.00014392535484514837	-1.8261548516933443	20.63987078485647	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CYP17A1	114.28571428571429	9.162729432053078e-07	6.262868378694854e-05	-1.4823474137460493	20.609004264278642	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CYLD	33.333333333333336	0.003541838312588534	0.006163469648158125	-3.6508937554407774	20.60239283060348	['Sodalis', 'Salmonella']	2
GLS	24.242424242424242	0.00014981163539846599	0.0005396575997827094	-2.330409828688969	20.52189613909211	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
BCL2L1	34.78260869565217	4.2997740744038606e-05	0.00025248901642389794	-2.024362771410966	20.353678116048627	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CD52	30.76923076923077	0.004065474431658546	0.006961651290429947	-3.6856535031620177	20.290351185682102	['Pseudomonas', 'Salmonella']	2
FLNA	40.0	0.03516993593983473	0.050534678903494376	-6.061020744048341	20.289652748560663	['Sodalis']	1
HMGN2	85.71428571428571	3.767928945172861e-05	0.00022749092129071825	-1.974831970053564	20.116428312356785	['Sodalis', 'Azomonas', 'Pseudomonas']	3
APOB	38.46153846153846	3.908973014293823e-06	9.139889629785195e-05	-1.5963381674250765	19.87797939649637	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
FURIN	47.05882352941177	1.5363644707252575e-05	0.00016189636100199696	-1.7791990385742675	19.71976423829347	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
IRGM	60.0	8.802957073111251e-05	0.0003760997606651518	-2.1069886185099365	19.674717900557106	['Sodalis', 'Pseudomonas', 'Salmonella']	3
DBH	57.142857142857146	0.0014383502184264667	0.003077734410809378	-2.96356648178462	19.394345150106584	['Sodalis', 'Salmonella']	2
UNG	30.76923076923077	0.004065474431658546	0.006961651290429947	-3.512669954383085	19.338037857514145	['Sodalis', 'Azomonas']	2
BPIFA2	80.0	0.0008479178507379393	0.002125579641421033	-2.7324817209401884	19.32609670092196	['Azomonas', 'Pseudomonas']	2
CASP3	9.345794392523365	0.001552343855842814	0.003310637145296615	-2.963392785428044	19.16719290240889	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
CCL1	42.857142857142854	0.00020383374630290793	0.0006755932931586072	-2.2418809931529804	19.051966205746137	['Sodalis', 'Borrelia', 'Salmonella']	3
HAVCR2	50.0	0.001788517950670151	0.0035826076083517355	-2.987331088118727	18.89895568954604	['Azomonas', 'Salmonella']	2
CX3CR1	33.333333333333336	0.00038831126193616993	0.0011072467468955978	-2.397623811668908	18.83022608613167	['Sodalis', 'Pseudomonas', 'Salmonella']	3
IL10	9.00900900900901	0.0017966611218409331	0.0035933222436818663	-2.9571066092123126	18.694311284973196	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
SRY	40.0	0.03516993593983473	0.050534678903494376	-5.584245669014253	18.6936178362714	['Sodalis']	1
CBL	100.0	1.3636105334638875e-06	6.262868378694854e-05	-1.360446379869945	18.373337945219195	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CLPX	20.0	6.48854751609592e-05	0.00031835711323425136	-1.9014712356649819	18.33567180800492	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
TIMP1	27.272727272727273	0.0006541441565559577	0.0017822656468876304	-2.4917770454104	18.270164813548234	['Sodalis', 'Azomonas', 'Pseudomonas']	3
GSTM1	120.0	1.7819683726220423e-05	0.00016189636100199696	-1.6630483000880347	18.1857772200912	['Salmonella', 'Borrelia', 'Pseudomonas']	3
IFNGR1	66.66666666666667	0.0011246172397418454	0.002568841510316187	-2.6621687317553313	18.07695770302266	['Sodalis', 'Salmonella']	2
DCTD	75.0	5.146542064242484e-05	0.000270140942637381	-1.8301492147617777	18.07199220410943	['Sodalis', 'Pseudomonas', 'Salmonella']	3
DUOX1	66.66666666666667	3.9341218962358404e-07	6.262868378694854e-05	-1.223809554711084	18.049242561281122	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
VAMP2	44.44444444444444	0.0021745296240096457	0.004142881624409488	-2.9074165998262425	17.825205167760945	['Sodalis', 'Salmonella']	2
TLR10	35.294117647058826	0.00033503303090346744	0.0009904654660732393	-2.216288723658882	17.733149810984788	['Sodalis', 'Azomonas', 'Pseudomonas']	3
CFP	36.36363636363637	0.003051761030059712	0.005504298295451317	-3.038442846459818	17.598771772877164	['Azomonas', 'Pseudomonas']	2
CX3CL1	46.15384615384615	0.00016897549470026185	0.000582580391915648	-2.015085196449368	17.50254005913122	['Sodalis', 'Borrelia', 'Pseudomonas']	3
DEFB4A	18.6046511627907	0.0003749117673124804	0.0010982608946784734	-2.20521309020003	17.396528792492283	['Sodalis', 'Pseudomonas', 'Azomonas', 'Salmonella']	4
CRKL	66.66666666666667	0.0011246172397418454	0.002568841510316187	-2.5139378125226006	17.070423434444034	['Sodalis', 'Salmonella']	2
UNC93B1	40.0	0.03516993593983473	0.050534678903494376	-5.0847855666585255	17.02164335103155	['Salmonella']	1
ICAM3	18.181818181818183	0.0689052226867897	0.08439249178591576	-6.329621044272916	16.93188379174045	['Borrelia']	1
FHIT	57.142857142857146	0.0014383502184264667	0.003077734410809378	-2.5696100535951096	16.816192444785962	['Sodalis', 'Azomonas']	2
CCL22	47.61904761904762	1.5820430333918245e-06	6.56292690626415e-05	-1.2553613353424842	16.76760210785665	['Pseudomonas', 'Sodalis', 'Borrelia', 'Salmonella', 'Azomonas']	5
