# Gene Family	14286	14287	14288	14289	14290	14291	14292	14293	14294	14295
Quorum sensing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Biofilm formation - Vibrio cholerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synthesis and degradation of ketone bodies	3948.3127698198	0.0	63.2627071048	1258.8209996731498	0.0	19.4329700958	116.70297453215	69.59034128825	0.0	0.0
Phenylpropanoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenylalanine, tyrosine and tryptophan biosynthesis	2587.8810835692	107.4240031094	81.03144095340001	817.3139796482001	40.3560204499	217.4229171589	352.05551494879995	26.410280164	271.3530972705	0.0
Mineral absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other types of O-glycan biosynthesis	0	0	0	0	0	0	0	0	0	0
N-Glycan biosynthesis	0	0	0	0	0	0	0	0	0	0
Carotenoid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Carbon fixation in photosynthetic organisms	10430.296249004849	140.7439086753	278.01221012805	2852.3827237993	342.74777502874997	161.48367428835002	712.9194939245999	298.27942633555	1759.834264149	0.0
Biosynthesis of siderophore group nonribosomal peptides	0	0	0	0	0	0	0	0	24.625867692199996	0.0
Base excision repair	0	0	0	0	0	0	0	0	0	0
Methane metabolism	0.0	0.0	0.0	0.0	0.0	0.0	1092.8876845037498	0.0	0.0	0.0
Phosphotransferase system (PTS)	8733.0361077608	2479.0142579314	3326.0784945459995	6889.6792937031005	935.8583140047999	2496.8127094016	1159.9880621191	522.108168684	4180.3016264301	0.0
p53 signaling pathway	0	0	0	0	0	0	0	0	0	0
Propanoate metabolism	445.62776949835006	11.403617839550002	119.51878400935	1016.2747562552499	46.40923159395	0.0	25.713917472	24.2715295665	441.7201418421	0.0
Epithelial cell signaling in Helicobacter pylori infection	0	0	0	0	0	0	0	0	0	0
mRNA surveillance pathway	0	0	0	0	0	0	0	0	0	0
Parathyroid hormone synthesis, secretion and action	0	0	0	0	0	0	0	0	0	0
Glycolysis / Gluconeogenesis	5947.956833127901	206.4171318373	820.2781166492	3347.7553326125	201.14052381119998	171.59917911649998	1334.4083721097	165.99768445080005	1421.4703949554	0.0
Pertussis	0	0	0	0	0	0	0	0	0	0
Glycerophospholipid metabolism	0	0	0	0	0	0	0	0	0	0
Thiamine metabolism	1014.48526858075	1416.1691088668001	300.04544033415004	1350.95119239325	81.6657108326	439.24986723070003	315.712274087	220.93058861525	636.5076871651	0.0
Proteasome	0	0	0	0	0	0	0	0	0	0
Galactose metabolism	530.0746804299	300.271065183	193.8664536295	2191.9950307487	163.3999406518	48.198882973	381.77839881660003	74.449850811	2192.5614262354	0.0
Arabinogalactan biosynthesis - Mycobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlorocyclohexane and chlorobenzene degradation	0	0	0	0	0	0	0	0	0	0
Valine, leucine and isoleucine biosynthesis	34802.436462982805	28563.7701130216	22212.050253219903	22152.202447345902	20244.0376131785	35758.1320895805	25778.489240908897	12235.0482786381	13647.6747050561	0.0
beta-Lactam resistance	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tryptophan metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sulfur relay system	10558.554105074998	0	211.8459264564	2306.2372217592	662.3286593757998	0	84.34343434339998	82.4250776167	1342.2866685351	0.0
Sesquiterpenoid and triterpenoid biosynthesis	0	0	0	0	0	0	0	0	0	0
O-Antigen nucleotide sugar biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacterial invasion of epithelial cells	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Other glycan degradation	18.12465728095	62.7416548452	96.08218545055	625.6057200335	35.190394053300004	0.0	233.48984633685	0.0	183.73271643535	0.0
Nucleotide excision repair	0	0	0	0	0	0	0	0	0	0
Glycerolipid metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
One carbon pool by folate	1536.2064124647	797.0313843568001	2086.4772539887	601.3079880401	565.2163782154	633.8683921692	1568.9139019855	667.0187912417	1066.2387742606	0.0
Riboflavin metabolism	0	0	0	0	0	0	26.4588758031	0	0	0.0
Lysosome	0	0	0	0	0	0	0	0	0	0
Geraniol degradation	0.0	0.0	0.0	26.4726946392	0.0	0.0	0.0	0.0	0.0	0.0
Autophagy - yeast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Protein digestion and absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacterial chemotaxis	1509.2267625144	740.03974616865	906.73587755055	1905.4573271865502	802.7161576772501	118.08090550095	238.9862556823	2432.7767831197502	1118.4938283094	0.0
Phosphonate and phosphinate metabolism	0	0	0	0	0	0	0	0	0	0
Lipoarabinomannan (LAM) biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spinocerebellar ataxia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Secondary bile acid biosynthesis	7.8529168286000015	0.0	0	503.71234772910003	12.3085948023	0	22.945612995100003	24.2395102081	0.0	0.0
Furfural degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Two-component system	0	0	38.1436302608	725.0289857892999	18.8435742729	0	0	0	0	0.0
Steroid degradation	0	0	0	0	0	0	0	0	0	0
Protein processing in endoplasmic reticulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Taurine and hypotaurine metabolism	77.37814273730001	0.0	75.30999992715002	109.07033440699999	25.0257606021	0.0	30.531770103699998	24.474281128450002	0.0	0.0
Lipopolysaccharide biosynthesis	1713.71290324605	27.295650297	171.1235802644	1973.5586509946	104.6160279352	182.5339736336	198.7713367527	250.86475591570002	1116.39849387215	0.0
Pyruvate metabolism	6013.9601417668	148.4394225795	952.23655669015	2995.88797912895	195.06102029275	122.98312739320001	1212.06441552345	105.3888520735	1410.85011309585	0.0
Ribosome biogenesis in eukaryotes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fatty acid degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Apoptosis - fly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Inositol phosphate metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pentose and glucuronate interconversions	53.318527655100006	33.326521076700004	65.30936012689999	258.9344738527	24.5995484145	0	43.297908892200006	18.725243294600002	0	0.0
D-Arginine and D-ornithine metabolism	0	0	43.049308985	62.2796709753	0	0	24.4234687227	282.57384708140006	86.22384929110001	0.0
D-Alanine metabolism	5334.367603455601	5270.169364441451	10410.312842930402	16486.6505075332	6455.401161745648	8368.9498607691	5360.5915896875995	5472.7748405613	7700.445040791901	0.0
Homologous recombination	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus aureus infection	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Biosynthesis of ansamycins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
African trypanosomiasis	0	0	0	0	0	0	0	0	0	0
Arginine and proline metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Purine metabolism	0	0	0	0	0	0	0	0	0	0.0
Nonribosomal peptide structures	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cell cycle - Caulobacter	119.5391996078	0	20.881574837	0	17.8571428572	67.4306204982	292.97451926990004	26.896059664000003	0	0.0
Retinol metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionellosis	0	0	0	0	0	0	0	0	0	0
RNA degradation	0	0	0	0	0	0	0	0	0	0
Ubiquinone and other terpenoid-quinone biosynthesis	0	0	16.862589177500002	152.0291248325	0	0	0	0	0	0.0
Vitamin digestion and absorption	0	0	0	0	0	0	0	0	0	0
Selenocompound metabolism	1741.6223170756998	570.0113174132	933.3434709980002	1491.8389177271	658.9957173082	312.1470874763	1243.1691102420998	363.00812873489997	835.1860480764999	0.0
Biosynthesis of various secondary metabolites - part 3	0	0	0	0	0	0	0	0	0	0
Vancomycin resistance	1795.7260264005502	1424.6293334153502	1586.0072612395002	3572.4921073902	1444.1334355777499	1579.5886187944502	2728.1052028959	1371.11514144295	101.48674606104998	0.0
Citrate cycle (TCA cycle)	3188.38915159045	584.3494875558001	1174.9152938714	4129.5363162696	637.00629415665	622.07045936685	1595.90621966225	594.7157296549999	1335.3594613054997	0.0
Sulfur metabolism	93.59587161030001	0	56.9969542309	260.4575793042	0	0	31.618377684200002	0	0	0.0
Glutathione metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Amoebiasis	0	0	0	0	0	0	0	0	0	0
Streptomycin biosynthesis	6403.3095795778	5425.7234176616	2235.9142095568	5165.9542187919	1236.52457114005	9214.04266553225	3556.8721220948	1063.1158635864501	4041.3982433035	0.0
Biosynthesis of various secondary metabolites - part 2	0	0	0	0	0	0	0	0	0	0
Tyrosine metabolism	0	0	0	0	0	0	0	0	0	0
Basal transcription factors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cysteine and methionine metabolism	0	0	0	0	0	0	15.836239475	0	0	0.0
Non-homologous end-joining	0	0	0	0	0	0	0	0	0	0
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0	0	0
Valine, leucine and isoleucine degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrotoluene degradation	130.77944100104997	0.0	78.20811370445	357.0517202578	5.64971751375	37.05117833615	48.55740324875	42.6086330647	0.0	0.0
Metabolism of xenobiotics by cytochrome P450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacterial secretion system	6476.0808852873	0.0	46.02350358525	3017.5145098171506	27.049529027	0.0	0.0	16.8094707245	765.9715505624001	0.0
Ether lipid metabolism	0	0	0	0	0	0	0	0	0	0
Polyketide sugar unit biosynthesis	0	0	0	0	0	0	0	0	0	0
C5-Branched dibasic acid metabolism	28.7238659226	0	0	39.762246701600006	0	0	43.6040959293	60.0915147759	14.1858636036	0.0
Tetracycline biosynthesis	0	0	0	0	0	0	0	0	0	0
Mismatch repair	8189.44979251455	0.0	75.74969375685001	1940.3494153149	272.34381399895	19.566869300550003	24.703621678	0.0	1243.90124836165	0.0
AMPK signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aminoacyl-tRNA biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	696.6696076103999	0.0	0.0	0.0
ABC transporters	2357.8541918704	0.0	69.54185997924999	1346.9072247671502	41.7582093835	0.0	7.5553547686	25.907642538000005	336.46087178895004	0.0
Zeatin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptidoglycan biosynthesis	5902.6683543203	1342.5963106415	6312.616853937298	6502.735020330101	1041.4307755010002	3168.5461340959005	2530.9815167921	887.5339651111999	4134.0814561165	0.0
Nitrogen metabolism	0	0	0	14.1364727469	0	0	0	0	0	0.0
Arginine biosynthesis	47.270617884900005	0	88.74558263429998	268.1878546945	53.9599799709	0	52.9636618342	0	0	0.0
Pentose phosphate pathway	189.9400101	0.0	67.70359926875	1562.3995269805	21.5439298511	21.7629168057	183.8472359562	52.283541589500004	117.99324261619999	0.0
Vitamin B6 metabolism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Parkinson disease	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spliceosome	0	0	0	0	0	0	0	0	0	0
Biosynthesis of unsaturated fatty acids	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fructose and mannose metabolism	953.9344640029	125.2205068581	91.036795328	1801.0554231356	34.234599064899996	70.633450268	243.828461326	16.806722689700006	1070.9931901685	0.0
RNA transport	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingolipid metabolism	0	0	0	0	0	0	0	0	0	0
Pantothenate and CoA biosynthesis	1443.1056462472502	187.05908689705	767.1084867621998	4373.23860752385	245.1489333911	373.75757565995	1311.27099157275	236.1898517167	2337.1984711495	0.0
Peroxisome	0	0	0	0	0	0	0	0	0	0
Pyrimidine metabolism	5579.147444026799	175.5106520314	211.1128152001	2239.9616384634	179.62658061585	177.32486205525	665.9061398118499	147.27176093280002	1432.9904487202498	0.0
Glyoxylate and dicarboxylate metabolism	52.8329487549	0.0	40.21286886035	870.7476273657003	34.2089880148	0.0	46.2418184078	14.833179062850002	114.75290374645	0.0
Protein export	2057.9126785666	0	0	188.9513070903	0	0	664.8036605794999	0	199.2894056848	0.0
Glycosaminoglycan degradation	122.57277904120001	36.3839381639	126.37477054	335.4523993024	0	481.79173379919996	378.0585850407	242.922597397	48.755004533900006	0.0
Glycine, serine and threonine metabolism	58.271496474399996	0	41.5147121741	235.4204519169	0	0	0	14.1637602025	0	0.0
D-Glutamine and D-glutamate metabolism	4749.138536257799	1328.79179843685	1252.4760653985	4841.9731252123	181.07834990344998	190.89102590304998	1797.7258300652002	308.0778627728	2786.75395227815	0.0
Vibrio cholerae infection	0	0	0	0	0	0	0	0	0	0
Renin-angiotensin system	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella infection	0	0	0	0	0	0	0	0	0	0
Lysine degradation	0	0	0	0	0	0	0	0	0	0
Alanine, aspartate and glutamate metabolism	1228.64273456855	75.43959108535	590.63874517465	1925.5983158776999	106.8252716991	69.12436207955	795.8018384644001	100.59762932285	1231.2026642256	0.0
Lysine biosynthesis	6.5810854729	0	5.7343305072	0	0	0	1392.1722931669	0	0	0.0
Insulin signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glycosphingolipid biosynthesis - lacto and neolacto series	0	0	0	0	0	0	0	0	0	0
Cationic antimicrobial peptide (CAMP) resistance	6205.556703191451	0.0	76.40408993880001	1765.5799771759998	141.6222723226	0.0	0.0	35.80296049655	1119.90432142895	0.0
Lipoic acid metabolism	0	0	0	0	0	0	0	0	0	0
Starch and sucrose metabolism	813.1570681543	196.3283634013	479.7517070069	1908.5169223510998	117.29893919940001	184.9953857241	1159.9880621191	165.3376292191	1566.8244842203	0.0
Ribosome	0	0	0	0	0	0	1258.101061711	0	0	0.0
Folate biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	11.183856575	0.0	0.0	0.0
Tropane, piperidine and pyridine alkaloid biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nicotinate and nicotinamide metabolism	0	0	0	0	0	0	0	0	0	0
Atrazine degradation	0.0	0.0	0.0	55.0270799948	0.0	0.0	0.0	0.0	0.0	0.0
Flagellar assembly	1152.2746972415002	719.0260942071001	484.0656147464	1889.3141567828	710.4789047275999	49.07522594339999	137.33455159349998	1939.639054023	1386.5743167784005	0.0
Carbon fixation pathways in prokaryotes	772.7405169659	161.6866190086	164.52191100825002	2000.46881223735	170.12582988505	185.4801706053999	801.71788554305	98.46664266235001	0.0	0.0
Longevity regulating pathway - multiple species	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Apoptosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fatty acid biosynthesis	43.728001148500006	0	156.8103154342	563.7285164538	70.5150046695	0	559.1490593607	0	147.3375876432	0.0
Butanoate metabolism	367.23855078859987	27.2009445996	84.75723622829997	1171.6620132048	65.06992868520001	38.8659401916	195.1911784447	62.494975424100005	92.8769944589	0.0
Endocytosis	0	0	0	0	0	0	0	0	0	0
Aminobenzoate degradation	0	0	0	0	0	0	0	0	0	0
DNA replication	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Amino sugar and nucleotide sugar metabolism	362.09469315089996	91.84229431940001	125.21817221159999	952.9533581931	53.57503358420001	143.62715354790004	453.1009909618	105.33842294120001	475.21998592489996	0.0
Photosynthesis	0	0	0	0	0	0	0	0	0	0
Biotin metabolism	11207.734526035701	635.5057509045	1750.7387494808	2984.5978693815996	349.31748104519994	6963.295620487101	2525.7884613228	4042.235431183901	4757.1958369363	0.0
